67720.0,67760.0,67780.0
0.003,,0.062
,,0.07300000000000001
,,0.002
0.10200000000000001,,0.455
,,0.22799999999999998
,,0.408
0.002,,0.024
,0.009000000000000001,0.013
,0.005,0.002
0.083,,0.129
