1704263940000,45275.67000000,45275.67000000,45274.55000000,45274.56000000,10.28035000,1704263999999,465446.13240270,462,2.03464000,92119.13670630,0
1704264000000,45274.56000000,45274.56000000,45236.31000000,45253.29000000,25.87797000,1704264059999,1171114.63244350,1006,10.37951000,469596.23957740,0
1704264060000,45253.28000000,45253.29000000,45250.28000000,45250.29000000,8.11748000,1704264119999,367336.38183790,358,1.16616000,52772.11286640,0
1704264120000,45250.29000000,45253.33000000,45248.25000000,45248.26000000,15.53169000,1704264179999,702824.11977070,584,3.67505000,166298.86217530,0
1704264180000,45248.25000000,45266.88000000,45248.25000000,45266.88000000,11.25856000,1704264239999,509480.93482530,580,8.95381000,405188.62119500,0
1704264240000,45266.87000000,45266.88000000,45252.10000000,45256.89000000,19.70889000,1704264299999,891976.31403710,644,6.01228000,272094.26480510,0
1704264300000,45256.90000000,45277.00000000,45256.89000000,45276.99000000,13.28862000,1704264359999,601533.04344210,550,12.26266000,555084.30308330,0
1704264360000,45276.99000000,45281.10000000,45264.86000000,45264.86000000,8.90475000,1704264419999,403163.53643620,633,1.58463000,71738.47392280,0
1704264420000,45264.86000000,45264.87000000,45264.86000000,45264.86000000,6.91266000,1704264479999,312900.60922840,381,2.21008000,100038.98388960,0
1704264480000,45264.86000000,45271.68000000,45264.85000000,45271.67000000,6.45940000,1704264539999,292387.00927180,481,4.14315000,187541.91970710,0
1704264540000,45271.67000000,45283.07000000,45271.67000000,45283.07000000,5.40327000,1704264599999,244658.15953660,421,3.86375000,174945.42501950,0
1704264600000,45283.07000000,45310.00000000,45283.06000000,45309.99000000,17.11501000,1704264659999,775209.57833110,826,10.67281000,483430.46314800,0
1704264660000,45309.99000000,45311.86000000,45298.00000000,45298.01000000,15.73747000,1704264719999,713015.98694870,697,4.37240000,198108.75164240,0
1704264720000,45298.00000000,45298.01000000,45288.19000000,45294.93000000,19.56976000,1704264779999,886411.27659340,650,8.51730000,385779.93631230,0
1704264780000,45294.94000000,45294.94000000,45288.19000000,45288.19000000,9.98297000,1704264839999,452150.42603650,472,2.65214000,120123.03841780,0
1704264840000,45288.19000000,45294.94000000,45288.19000000,45294.93000000,17.97348000,1704264899999,814077.34914920,484,8.61073000,389995.10390510,0
1704264900000,45294.94000000,45363.19000000,45294.93000000,45363.19000000,82.45622000,1704264959999,3737673.06647820,2076,63.16449000,2863214.62734930,0
1704264960000,45363.19000000,45363.19000000,45322.20000000,45322.20000000,32.40027000,1704265019999,1469035.40494730,1173,7.72468000,350216.03298080,0
1704265020000,45322.20000000,45345.51000000,45321.55000000,45335.76000000,53.30530000,1704265079999,2416339.52284430,860,32.65598000,1480269.65396980,0
1704265080000,45335.77000000,45335.77000000,45324.96000000,45335.76000000,32.27251000,1704265139999,1462881.96764060,638,26.98648000,1223243.41677360,0
1704265140000,45335.77000000,45335.77000000,45316.03000000,45326.93000000,51.01505000,1704265199999,2312293.27186020,793,17.20194000,779700.96286790,0
1704265200000,45326.92000000,45326.93000000,45287.57000000,45289.07000000,25.73797000,1704265259999,1166152.13899330,986,3.14077000,142302.73250630,0
1704265260000,45289.08000000,45289.08000000,45283.68000000,45283.68000000,16.23103000,1704265319999,735059.38652260,712,2.66878000,120864.30119170,0
1704265320000,45283.68000000,45283.69000000,45281.10000000,45281.11000000,12.36448000,1704265379999,559880.76783170,491,1.43267000,64872.99779750,0
1704265380000,45281.11000000,45299.16000000,45281.10000000,45299.15000000,13.96920000,1704265439999,632711.04860350,632,9.09842000,412081.27859570,0
1704265440000,45299.15000000,45299.16000000,45288.00000000,45296.26000000,16.35535000,1704265499999,740799.47678120,652,6.28525000,284659.16160700,0
1704265500000,45296.25000000,45296.26000000,45293.39000000,45293.40000000,7.13380000,1704265559999,323119.22653610,430,2.06785000,93660.38803200,0
1704265560000,45293.40000000,45293.40000000,45280.29000000,45289.29000000,43.93777000,1704265619999,1989759.30302840,793,29.25595000,1324844.58341760,0
1704265620000,45289.29000000,45300.00000000,45288.53000000,45300.00000000,19.20253000,1704265679999,869718.10925560,670,11.87420000,537821.75840690,0
1704265680000,45299.99000000,45345.52000000,45299.99000000,45341.81000000,29.11554000,1704265739999,1319954.24267950,989,16.94023000,767885.62779670,0
1704265740000,45341.81000000,45376.08000000,45341.80000000,45370.13000000,64.55272000,1704265799999,2928507.78442230,1618,35.48906000,1609823.26528980,0
1704265800000,45370.13000000,45384.84000000,45370.12000000,45372.97000000,23.03283000,1704265859999,1045125.18441170,2200,12.50757000,567512.97989190,0
1704265860000,45372.97000000,45372.98000000,45340.08000000,45342.00000000,20.42887000,1704265919999,926588.72206370,1028,8.25739000,374520.81741490,0
1704265920000,45342.00000000,45344.00000000,45341.99000000,45343.95000000,8.60457000,1704265979999,390164.06265660,425,6.01495000,272740.57007140,0
1704265980000,45343.95000000,45343.95000000,45343.94000000,45343.94000000,5.32707000,1704266039999,241550.37371490,400,3.12591000,141741.10674450,0
1704266040000,45343.95000000,45356.98000000,45343.94000000,45353.76000000,17.22968000,1704266099999,781376.95412880,530,15.20786000,689676.49587710,0
1704266100000,45353.77000000,45353.77000000,45341.10000000,45341.11000000,27.21133000,1704266159999,1234102.71875060,753,5.47093000,248111.43986770,0
1704266160000,45341.10000000,45341.11000000,45316.69000000,45316.69000000,12.55570000,1704266219999,569082.85243030,770,4.48448000,203254.42575280,0
1704266220000,45316.69000000,45329.50000000,45316.69000000,45329.49000000,3.88235000,1704266279999,175971.99885590,437,2.42657000,109988.51583200,0
1704266280000,45329.49000000,45336.81000000,45324.55000000,45324.56000000,11.44627000,1704266339999,518903.74025500,792,3.59784000,163098.39494600,0
1704266340000,45324.56000000,45324.56000000,45318.23000000,45318.23000000,6.48390000,1704266399999,293854.40093310,461,2.06832000,93737.81574400,0
1704266400000,45318.23000000,45318.24000000,45305.28000000,45315.46000000,8.65570000,1704266459999,392194.80437510,618,5.76873000,261374.17366670,0
1704266460000,45315.45000000,45315.46000000,45297.67000000,45301.79000000,12.99715000,1704266519999,588799.65708410,746,8.02630000,363583.16434800,0
1704266520000,45301.78000000,45334.56000000,45301.73000000,45321.11000000,22.05731000,1704266579999,999557.12055810,892,17.89807000,811068.12162810,0
1704266580000,45321.10000000,45344.94000000,45321.10000000,45338.06000000,14.57065000,1704266639999,660599.53723730,832,7.33329000,332442.74419890,0
1704266640000,45338.06000000,45342.00000000,45338.05000000,45341.99000000,9.02090000,1704266699999,408998.11894610,451,5.99150000,271647.40372720,0
1704266700000,45342.00000000,45356.04000000,45341.99000000,45356.04000000,12.25523000,1704266759999,555749.04104720,570,10.45322000,474025.69794810,0
1704266760000,45356.04000000,45369.84000000,45356.03000000,45356.43000000,17.93911000,1704266819999,813800.61578590,795,6.37083000,288986.15346390,0
1704266820000,45356.43000000,45356.44000000,45356.43000000,45356.44000000,8.45195000,1704266879999,383350.30185470,376,2.33162000,105753.98263280,0
1704266880000,45356.43000000,45356.44000000,45338.19000000,45338.19000000,13.82564000,1704266939999,626979.69751500,770,1.72468000,78216.48982800,0
1704266940000,45338.20000000,45359.11000000,45328.80000000,45359.10000000,16.03916000,1704266999999,727173.73658860,658,9.56113000,433492.64677950,0
1704267000000,45359.11000000,45369.15000000,45352.01000000,45352.02000000,12.12829000,1704267059999,550175.15323360,749,3.89441000,176658.48916820,0
1704267060000,45352.02000000,45352.02000000,45352.01000000,45352.02000000,4.26198000,1704267119999,193289.38527700,396,2.56972000,116541.99283440,0
1704267120000,45352.01000000,45352.02000000,45334.53000000,45334.54000000,7.32176000,1704267179999,332007.77213960,612,1.02383000,46420.84679120,0
1704267180000,45334.54000000,45345.73000000,45334.53000000,45334.54000000,5.89370000,1704267239999,267221.93528950,560,2.26984000,102910.99325970,0
1704267240000,45334.54000000,45334.55000000,45315.62000000,45321.64000000,11.95111000,1704267299999,541677.94966370,824,4.55765000,206547.74131170,0
1704267300000,45321.65000000,45325.08000000,45309.98000000,45309.99000000,16.71677000,1704267359999,757559.24458870,610,4.24551000,192386.80417160,0
1704267360000,45309.98000000,45318.00000000,45294.11000000,45317.99000000,18.51613000,1704267419999,838812.57622430,798,11.70840000,530395.05819620,0
1704267420000,45318.00000000,45318.00000000,45314.74000000,45314.75000000,10.76461000,1704267479999,487815.95766340,489,1.91717000,86879.66403940,0
1704267480000,45314.74000000,45323.52000000,45303.60000000,45303.60000000,18.94189000,1704267539999,858417.78821060,805,5.24698000,237777.24743130,0
1704267540000,45303.61000000,45309.84000000,45300.00000000,45300.01000000,10.77203000,1704267599999,488014.18463130,665,2.42333000,109786.36996980,0
1704267600000,45300.00000000,45300.01000000,45280.37000000,45280.38000000,12.53390000,1704267659999,567675.71982480,670,2.16011000,97827.83676270,0
1704267660000,45280.37000000,45285.02000000,45264.60000000,45264.60000000,28.94116000,1704267719999,1310342.01989370,931,5.66571000,256531.33092200,0
1704267720000,45264.61000000,45264.61000000,45151.20000000,45154.09000000,102.51807000,1704267779999,4633625.97459490,3945,26.48616000,1196840.58069940,0
1704267780000,45154.08000000,45158.00000000,45133.33000000,45133.33000000,82.81278000,1704267839999,3738500.50989520,1990,21.96434000,991604.49346620,0
