67680.0,67700.0,67720.0,67740.0,67780.0,67800.0,68160.0,68180.0,68200.0,68220.0,68240.0,68260.0,68280.0,68300.0,68320.0,68340.0,68360.0
0.008277,0.0,0.018500000000000003,0.05954,0.12683,0.0,0.0,0.00084,0.0,0.035398,0.018213999999999998,0.11877267552359014,0.016207,0.0,0.33366,0.19860999999999998,0.550347
0.170142,0.039377999999999996,0.0,0.784662,0.27891019999999994,0.0,0.0,0.0,0.0,0.04906200000000001,0.08571130528041752,0.06894841008672306,0.0,0.0,0.0,0.0,0.512709
0.158756,0.0,0.0,0.058457999999999996,0.40850393,0.0,0.0,0.0,0.010346000000000001,0.013706999999999999,0.2987376406203243,0.028977899999999997,0.0,0.0,0.0,0.0,0.610475
0.00236,0.093269,0.0,0.21609200000000003,0.125148,0.0,0.0,0.00051,0.03097,0.026501,0.014791,0.01735302,0.0,0.059960000000000006,0.059281,0.0,0.526455
0.007598000000000001,0.0,0.0,0.052788,0.1937043,0.0,0.00201,0.0,0.016283,0.017761,0.25067060806615105,0.0,0.0,0.00014,0.18037999999999998,0.0,1.306554
0.00392,0.0,0.0,0.051674000000000005,0.26225003,0.00017,0.00084,0.0004,0.0,0.042492,0.2013008479463006,0.039511000000000004,0.000158,0.0022,0.005351,0.0,0.058831
0.00021,0.0,0.0,0.208178,0.39941468,0.0,0.0,0.0,0.0,0.02006,0.001026,0.039052,0.037811,6.000000000000001e-05,0.005,0.0,0.23678100000000002
0.202528,0.0,0.0,0.31818099999999994,0.23637000000000002,0.0,0.0,0.00044,0.0,0.046804,0.029727999999999997,0.00481343,0.008468,0.00352,0.0,0.0,0.058813
0.439965,0.0002,0.0,0.098832,0.07635,0.0,0.0,0.00101,0.005711,0.028422999999999997,0.11424647547592963,0.029807,0.013368,0.0,0.0,0.0,0.070284
0.235776,0.029914,0.0,0.049931,0.12409460000000001,0.04,0.00065,0.0,0.00968,0.029415,0.16286139842016417,0.018227,0.044626,2e-05,0.0,0.0,0.086996
