68160.0,68180.0,68200.0,68220.0,68240.0
0.0,0.0,0.296,7.1832,0.40499999999999997
0.0,0.0,0.0,0.31699999999999995,0.024
0.0,0.463,0.14,0.0117,0.0
0.0,0.0,0.0,0.16000000000000003,0.0
0.0,0.523,0.0,0.518,0.0
0.0,0.0,0.0,0.009600000000000001,0.0
0.0,0.0,0.0,0.17300000000000001,0.0
0.0,0.0,0.0,0.0,0.0
0.317,0.0102,0.011,0.0,0.0
0.136,0.0,0.104,2.305,3.1092
