67920.0,67940.0,67960.0,67980.0,68000.0,68020.0,68040.0,68060.0,68080.0,68100.0,68120.0,68140.0,68160.0,68180.0,68200.0,68220.0,68240.0,68260.0,68280.0,68300.0,68320.0,68340.0,68360.0,68380.0,68400.0,68420.0,68440.0
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
0.00396,3.23579,2.8672200000000005,0.16670000000000001,0.15216,0.16116000000000003,0.79555,3.2831400000000004,4.57093,12.41871,16.46588,11.07782,14.240250000000001,16.639419999999994,21.330720000000003,18.86283,16.203599999999998,3.607809999999999,20.538500000000003,24.980470000000004,17.24851,18.731879999999997,11.91822,8.408850000000001,3.957570000000001,0.18327000000000004,0.00127
