days_left,strikes,prices,ois
8,40000.0,70000.0,0.05
8,45000.0,70000.0,0.07
8,55000.0,70000.0,0.1
8,60000.0,70000.0,0.25
8,65000.0,70000.0,0.1
8,70000.0,70000.0,0.45
8,80000.0,70000.0,0.01
36,70000.0,70000.0,0.2
99,29000.0,70000.0,0.1
99,34000.0,70000.0,0.01
99,35000.0,70000.0,0.01
99,65000.0,70000.0,0.15
99,70000.0,70000.0,0.3
190,60000.0,70000.0,0.32
190,65000.0,70000.0,0.38
190,70000.0,70000.0,0.35000000000000003
