days_left,strikes,prices,ois
87,22000.0,68237.6,0.08
87,38000.0,68237.6,0.01
87,45000.0,68237.6,0.05
87,48000.0,68237.6,0.09
87,49000.0,68237.6,0.09
178,39000.0,68237.6,0.01
178,45000.0,68237.6,0.09
178,48000.0,68237.6,0.09
