67340.0,67540.0,67560.0,67580.0,67600.0,67620.0,67640.0,67660.0,67680.0,67700.0,67720.0,67740.0,67760.0,67780.0,67800.0,67820.0,67840.0,67860.0,67880.0,67900.0,67920.0,67940.0,67960.0,67980.0,68000.0,68020.0,68440.0,68720.0,68980.0,69300.0
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7672900000000005,1.6283700000000003,5.151819999999999,1.9592899999999998,3.5746499999999983,6.204529999999998,10.612999999999998,13.561629999999987,5.3053599999999985,7.874389999999998,5.094699999999999,3.3139999999999996,2.7205699999999995,8.165829999999998,5.77947,3.6817599999999997,3.0535,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7672900000000005,1.6283700000000003,5.151819999999999,1.9592899999999998,3.5746499999999983,6.204529999999998,10.612999999999998,13.561629999999987,5.3053599999999985,7.874389999999998,5.094699999999999,3.3139999999999996,2.7205699999999995,8.165829999999998,5.77947,3.6817599999999997,3.0535,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7672900000000005,1.6283700000000003,5.151819999999999,1.9594499999999997,3.604649999999998,6.204529999999998,13.785849999999998,14.035369999999986,5.3416099999999975,8.302809999999997,5.468359999999999,3.3244499999999997,2.7205699999999995,8.165829999999998,5.77947,3.6817599999999997,3.06395,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7672900000000005,1.6283700000000003,5.151819999999999,1.9594499999999997,3.604649999999998,6.204529999999998,13.785849999999998,14.035369999999986,5.3416099999999975,8.302809999999997,5.468359999999999,3.3244499999999997,2.7205699999999995,8.165829999999998,5.77947,3.6817599999999997,3.06395,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7605200000000005,1.6283700000000003,5.151819999999999,1.9502299999999997,3.565589999999998,6.204529999999998,10.54844,11.839789999999992,4.297489999999999,7.874389999999998,4.997929999999998,3.3033299999999994,2.7101199999999994,8.165829999999998,5.77947,3.6817599999999997,3.04305,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7605200000000005,1.6283700000000003,5.151819999999999,1.9502299999999997,3.565589999999998,6.204529999999998,10.54844,11.839789999999992,4.297489999999999,7.874389999999998,4.997929999999998,3.3033299999999994,2.7101199999999994,8.165829999999998,5.77947,3.6817599999999997,3.04305,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7605200000000005,1.6283700000000003,5.151819999999999,1.9592899999999995,3.565589999999998,6.204529999999998,10.596549999999997,11.839789999999992,4.790019999999999,7.874389999999998,4.621049999999999,3.3137799999999995,2.7101199999999994,8.165829999999998,5.77947,3.6817599999999997,3.0535,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7605200000000005,1.6283700000000003,5.151819999999999,1.9592899999999995,3.565589999999998,6.204529999999998,10.596549999999997,11.839789999999992,4.790019999999999,7.874389999999998,4.621049999999999,3.3137799999999995,2.7101199999999994,8.165829999999998,5.77947,3.6817599999999997,3.0535,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7672900000000005,1.6283700000000003,5.151819999999999,1.9592899999999998,3.565589999999998,6.204529999999998,10.612999999999998,11.84108999999999,5.278369999999998,7.874389999999998,4.621389999999999,3.3137799999999995,2.7101199999999994,8.165829999999998,5.77947,3.6817599999999997,3.0535,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
0.64232,1.1611399999999996,1.20464,0.8948100000000002,7.0156,1.7672900000000005,1.6283700000000003,5.151819999999999,1.9592899999999998,3.565589999999998,6.204529999999998,10.612999999999998,11.84108999999999,5.278369999999998,7.874389999999998,4.621389999999999,3.3137799999999995,2.7101199999999994,8.165829999999998,5.77947,3.6817599999999997,3.0535,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,8e-05,9e-05,0.57843,0.57444
