64600.0,65000.0,65400.0,66000.0,66140.0,66180.0,66440.0,66680.0,66740.0,66780.0,66820.0,66840.0,66860.0,66880.0,66920.0,67020.0,67120.0,67140.0,67160.0,67180.0,67200.0,67220.0,67240.0,67260.0,67280.0,67300.0,67320.0,67340.0,67360.0,67380.0,67400.0,67420.0,67440.0,67460.0,67480.0,67500.0,67520.0,67540.0,67560.0,67580.0,67600.0,67620.0,67640.0,67660.0,67680.0,67700.0,67720.0,67740.0,67760.0,67780.0,67800.0,67820.0,67840.0,67860.0,67880.0,67900.0,67920.0,67940.0,67960.0,67980.0,68000.0,68020.0,68040.0,68060.0,68080.0,68100.0,68120.0,68140.0,68160.0,68180.0,68200.0,68220.0,68240.0,68260.0,68280.0,68300.0,68380.0,68480.0,68500.0,68540.0,68580.0,68600.0,68620.0,68640.0,68720.0,68940.0,69280.0,69380.0
6.162e-13,2.726e-12,3.088e-13,1.648e-13,1.32e-13,1.321e-13,1.99e-13,2.901e-12,1.1325e-12,2.8798e-12,1.8628e-12,2.1386e-12,8.276e-13,1.048e-12,2.0776e-12,1.9902e-12,3.5734999999999993e-12,1.8321e-12,1.0806199999999995e-11,9.159e-13,8.851999999999998e-13,9.639999999999996e-14,2.1169999999999997e-13,2.7907999999999998e-12,7.270000000000001e-13,8.734999999999999e-13,1.4719999999999992e-13,3.0240000000000005e-13,2.8799999999999993e-13,5.005999999999999e-13,2.3631000000000003e-12,1.3309999999999998e-13,6.899e-13,5.385000000000001e-13,1.6259999999999996e-13,2.4189999999999996e-13,2.0140000000000003e-13,1.877e-12,6.141e-13,9.444e-13,1.2324e-12,2.837999999999999e-12,1.7585999999999998e-12,1.1970999999999998e-12,2.4578999999999986e-12,3.910000000000001e-12,2.194599999999999e-12,4.518299999999999e-12,2.2140999999999992e-12,2.5250999999999994e-12,1.4282000000000001e-12,6.825999999999999e-13,8.736999999999998e-13,2.7850999999999995e-12,4.061999999999999e-13,3.6930000000000005e-13,9.804e-13,2.9620000000000004e-13,4.1929999999999994e-13,6.513000000000001e-13,4.2749999999999995e-13,2.1467e-12,6.020000000000001e-14,4.2020000000000007e-13,6.720000000000001e-14,6.240999999999999e-13,3.7879999999999996e-13,5.616e-13,4.823e-13,4.820000000000001e-14,9.887e-13,5.700000000000001e-14,2.2599999999999997e-13,2.367e-13,6.687e-13,5.880999999999999e-13,3.5629999999999996e-13,1.7259000000000001e-12,4.171e-13,2.9321e-12,4.725e-13,1.9656e-12,1.0891e-12,1.7346e-12,0.0,3.096e-13,6.921e-13,1.732e-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.162e-13,2.726e-12,3.088e-13,1.648e-13,1.32e-13,1.321e-13,1.99e-13,2.901e-12,1.1325e-12,2.8798e-12,1.8628e-12,2.1386e-12,8.276e-13,1.048e-12,2.0776e-12,1.9902e-12,3.5734999999999993e-12,1.8321e-12,1.0806199999999995e-11,9.159e-13,8.851999999999998e-13,9.639999999999996e-14,2.1169999999999997e-13,2.7907999999999998e-12,7.270000000000001e-13,8.734999999999999e-13,1.4719999999999992e-13,3.0240000000000005e-13,2.8799999999999993e-13,5.005999999999999e-13,2.3631000000000003e-12,1.3309999999999998e-13,6.899e-13,5.385000000000001e-13,1.6259999999999996e-13,2.4189999999999996e-13,2.0140000000000003e-13,1.877e-12,6.141e-13,9.444e-13,1.2324e-12,2.837999999999999e-12,1.7585999999999998e-12,1.2273999999999998e-12,2.4578999999999986e-12,3.857200000000002e-12,1.9911999999999994e-12,4.5223999999999986e-12,2.2140999999999992e-12,2.5250999999999994e-12,1.4282000000000001e-12,6.825999999999999e-13,8.736999999999998e-13,1.1851e-12,2.0062e-12,3.6930000000000005e-13,9.804e-13,2.9620000000000004e-13,4.1929999999999994e-13,6.513000000000001e-13,4.2749999999999995e-13,2.1467e-12,6.020000000000001e-14,4.2020000000000007e-13,6.720000000000001e-14,6.240999999999999e-13,3.7879999999999996e-13,5.616e-13,4.823e-13,4.820000000000001e-14,9.887e-13,5.700000000000001e-14,2.2599999999999997e-13,2.367e-13,6.687e-13,5.880999999999999e-13,3.5629999999999996e-13,2.013e-12,4.171e-13,2.9321e-12,7.736e-13,1.856e-12,1.0891e-12,1.7346e-12,4.529e-13,3.096e-13,6.921e-13,1.732e-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.162e-13,2.726e-12,3.088e-13,1.648e-13,1.32e-13,1.321e-13,1.99e-13,2.901e-12,1.1325e-12,2.8798e-12,1.8628e-12,2.1386e-12,8.276e-13,1.048e-12,2.567e-12,1.9902e-12,3.5734999999999993e-12,1.8321e-12,1.0806199999999995e-11,9.159e-13,8.851999999999998e-13,9.639999999999996e-14,2.1169999999999997e-13,2.7907999999999998e-12,7.270000000000001e-13,8.734999999999999e-13,1.4719999999999992e-13,3.0240000000000005e-13,2.8799999999999993e-13,5.005999999999999e-13,2.3631000000000003e-12,1.3309999999999998e-13,1.8279999999999996e-13,5.385000000000001e-13,1.6259999999999996e-13,2.4189999999999996e-13,2.0140000000000003e-13,1.9693e-12,6.141e-13,9.858000000000001e-13,1.191e-12,2.837999999999999e-12,1.7585999999999998e-12,1.1970999999999998e-12,2.4270999999999984e-12,3.982700000000002e-12,2.1915999999999993e-12,4.518299999999999e-12,2.2140999999999992e-12,2.5250999999999994e-12,1.4282000000000001e-12,6.825999999999999e-13,8.736999999999998e-13,2.7850999999999995e-12,4.061999999999999e-13,3.6930000000000005e-13,9.804e-13,2.9620000000000004e-13,4.1929999999999994e-13,6.513000000000001e-13,4.2749999999999995e-13,2.1467e-12,6.020000000000001e-14,4.2020000000000007e-13,6.720000000000001e-14,6.240999999999999e-13,3.7879999999999996e-13,5.616e-13,4.823e-13,4.820000000000001e-14,9.887e-13,5.700000000000001e-14,2.2599999999999997e-13,2.367e-13,6.687e-13,5.880999999999999e-13,3.5629999999999996e-13,1.9036e-12,4.171e-13,2.9321e-12,4.725e-13,2.5342e-12,9.658e-13,1.7346e-12,0.0,3.096e-13,6.921e-13,1.732e-13
